0.07974	87.751
0.08153	87.762
0.08086	87.946
0.08146	88.252
0.08305	86.898
0.08036	87.648
0.08206	87.822
0.08146	86.918
0.08201	86.041
0.0835	87.037
0.08062	85.966
0.08252	85.986
0.08168	86.636
0.08214	87.012
0.08404	85.015
0.081	85.627
0.08279	86.178
0.08214	85.861
0.08246	85.886
0.08429	87.466
0.08136	86.65
0.08327	87.365
0.08245	88.778
0.08301	89.223
0.0851	87.738
0.08232	88.756
0.08424	88.945
0.08333	88.036
0.08382	88.167
0.0855	89.665
0.08267	87.35
0.08479	86.162
0.08357	85.641
0.08392	85.312
0.08563	83.359
0.08271	84.403
0.08496	85.234
0.08383	85.144
0.08425	86.05
0.08603	88.117
0.08301	87.477
0.08562	87.797
0.08462	87.999
0.08469	87.431
0.08657	86.033
0.08357	88.615
0.08612	90.511
0.08542	90.368
0.08562	90.078
0.08733	91.137
0.08428	89.08
0.08684	88.509
0.08599	89.428
0.08633	90.311
0.08807	88.174
0.08493	89.383
0.08746	90.053
0.08675	89.876
0.08716	89.989
0.0887	91.462
0.08539	89.247
0.08818	87.988
0.08715	88.038
0.08759	88.529
0.0893	86.733
0.08554	87.608
0.08838	88.124
0.08732	87.128
0.08783	86.121
0.08944	86.793
0.08581	84.844
0.08861	84.458
0.08737	85.367
0.08764	86.004
0.08967	83.805
0.08608	84.863
0.08861	86.18
0.08771	86.41
0.08807	87.478
0.08995	89.965
0.08664	89.227
0.08956	89.331
0.0884	90.228
0.08882	90.351
0.09076	88.655
0.08748	90.503
0.09041	91.181
0.08914	90.187
0.0896	89.033
0.09112	89.199
0.08771	86.641
0.09088	85.662
0.08934	86.198
0.08963	87.518
0.09143	86.636
0.08809	88.198
0.09127	89.079
0.08997	89.048
0.09018	89.301
0.09186	91.329
0.08845	90.157
0.09205	90.393
0.09086	91.558
0.09097	91.915
0.09287	89.969
0.08949	91.369
0.09287	92.469
0.09175	91.537
0.09196	91.195
0.09336	92.171
0.08997	89.077
0.09323	87.383
0.09193	87.375
0.09204	87.49
0.09339	85.091
0.09005	86.503
0.0933	88.355
0.09225	88.916
0.09265	89.291
0.09403	91.205
0.09054	89.566
0.09411	88.408
0.0926	88.797
0.09298	89.23
0.09443	87.298
0.09075	89.105
0.09442	91.976
0.09322	92.278
0.09371	92.386
0.09527	93.093
0.09172	90.634
0.09515	89.831
0.09376	90.745
0.09403	91.15
0.09587	89.16
0.09237	90.598
0.09568	92.248
0.09438	91.734
0.09471	91.679
0.09636	93.793
0.09306	92.145
0.09655	91.035
0.09498	91.389
0.09522	90.742
0.09662	88.055
0.09341	88.018
0.09673	88.765
0.09507	87.951
0.09536	88.118
0.09661	90.779
0.09357	89.81
0.09716	88.963
0.09538	89.071
0.09556	88.359
0.097	85.792
0.09383	87.344
0.09758	89.887
0.09603	90.219
0.09609	90.842
0.09744	93.898
0.09452	93.46
0.09844	93.009
0.09693	93.056
0.09705	91.894
0.0982	88.976
0.09516	89.776
0.09865	91.519
0.09748	91.721
0.09763	91.979
0.09863	93.706
0.09575	92.018
0.09928	90.629
0.09774	91.062
0.09803	91.159
0.09913	89.805
0.09617	91.837
0.09999	94.651
0.09857	94.099
0.09906	93.907
0.09984	94.808
0.09697	92.063
0.10047	90.471
0.09899	91.509
0.09932	92.344
0.10051	90.454
0.09741	90.901
0.10073	91.951
0.09943	91.63
0.09981	92.327
0.10115	95.26
0.09828	94.393
0.10166	92.992
0.1001	93.557
0.10039	93.765
0.10149	92.071
0.09899	92.332
0.10212	92.891
0.10052	91.258
0.10075	89.869
0.10146	90.93
0.09915	90.062
0.10243	89.742
0.10068	90.66
0.10102	90.888
0.10199	89.305
0.09965	90.376
0.10285	92.226
0.10117	91.831
0.10135	92.089
0.10251	94.372
0.10014	93.943
0.10373	92.477
0.10183	93.328
0.10205	93.896
0.10282	92.567
0.10072	93.149
0.10422	94.782
0.10268	93.635
0.10272	93.197
0.10346	93.702
0.10121	92.143
0.10449	91.032
0.10305	92.644
0.10318	93.753
0.1041	93.344
0.10204	94.488
0.10523	95.987
0.10391	95.021
0.1041	94.024
0.10436	93.889
0.10239	92.059
0.10554	90.142
0.10399	90.765
0.1043	91.366
0.1046	90.712
0.10257	91.14
0.10572	92.253
0.10412	91.017
0.10446	90.199
0.10526	91.177
0.10296	91.176
0.10616	90.423
0.10449	91.991
0.10491	92.924
0.10594	92.94
0.10364	94.276
0.10673	97.517
0.10588	97.625
0.10615	96.943
0.10656	97.455
0.10474	95.995
0.10783	93.551
0.10647	93.143
0.10659	92.78
0.10707	91.247
0.10477	91.28
0.10772	92.78
0.10648	92.827
0.1068	92.483
0.10777	93.981
0.10544	93.674
0.10836	93.032
0.10712	93.936
0.10724	94.327
0.10788	92.659
0.10605	92.016
0.10864	92.558
0.10741	91.558
0.10753	91.435
0.1081	93.245
0.10645	93.151
0.10913	92.068
0.1078	93.143
0.10786	93.745
0.10881	93.161
0.1071	93.453
0.1097	95.29
0.10825	94.804
0.10857	94.644
0.10901	95.658
0.10753	94.624
0.1103	93.08
0.10879	93.948
0.10892	94.236
0.10923	93.408
0.10794	93.53
0.1108	95.836
0.10953	96.058
0.10953	96.676
0.11043	97.508
0.10882	97.001
0.11153	95.423
0.11023	94.628
0.11007	93.601
0.11085	92.538
0.10921	92.185
0.11174	93.798
0.11063	94.108
0.1106	94.664
0.11078	94.956
0.10971	94.816
0.11228	94.197
0.11126	95.789
0.11143	96.719
0.11148	96.896
0.11047	97.03
0.11308	98.903
0.11217	97.837
0.11226	96.023
0.11272	93.984
0.11105	92.341
0.11335	90.354
0.11204	90.703
0.11225	92.013
0.11264	93.439
0.1114	94.287
0.11389	96.642
0.11285	96.635
0.11304	96.735
0.11325	96.93
0.11224	97.446
0.11458	96.012
0.11335	95.846
0.1134	96.07
0.11427	96.537
0.11314	95.877
0.11509	97.174
0.11404	97.171
0.11414	97.134
0.11508	97.019
0.11391	96.807
0.11582	96.208
0.11455	97.034
0.11465	96.562
0.11485	95.315
0.11425	93.622
0.11625	94.831
0.11488	94.985
0.115	95.032
0.11536	94.749
0.11455	94.814
0.11665	94.302
0.11528	95.818
0.11538	97.153
0.11633	97.903
0.11548	97.425
0.11748	98.822
0.11637	98.342
0.11628	97.187
0.1164	95.738
0.11569	95.096
0.11776	93.985
0.11677	95.031
0.11657	95.675
0.11664	96.084
0.11633	95.568
0.11811	96.797
0.11726	96.312
0.11712	94.881
0.11736	93.507
0.11667	92.732
0.11829	91.201
0.11731	92.866
0.11743	94.037
0.11789	94.45
0.11712	93.906
0.11876	96.82
0.11785	97.572
0.11825	98.458
0.11852	99.157
0.11803	99.95
0.11981	98.862
0.11882	98.867
0.11908	99.28
0.11977	99.179
0.11905	97.697
0.12031	98.058
0.1194	97.416
0.11951	96.641
0.12027	96.247
0.11946	95.89
0.12056	94.516
0.11969	95.238
0.11956	95.436
0.12007	96.134
0.11992	95.927
0.12099	98.101
0.12023	98.534
0.12035	98.012
0.12078	97.647
0.1207	98.01
0.1218	96.262
0.12062	96.53
0.12068	97.343
0.12127	97.649
0.12113	96.957
0.12221	99.201
0.12142	99.793
0.12144	99.294
0.12214	99.541
0.12184	99.116
0.12306	97.134
0.12202	96.074
0.12169	95.469
0.12223	95.076
0.12209	94.32
0.12322	95.649
0.12233	95.485
0.12207	95.811
0.12263	96.132
0.12244	97.015
0.12333	96.207
0.12282	97.091
0.12263	98.165
0.12309	98.989
0.12336	98.495
0.12413	99.677
0.12359	99.601
0.1236	99.167
0.12397	99.256
0.12407	99.941
0.12474	98.864
0.12422	99.003
0.12428	98.902
0.12457	98.5
0.12454	97.667
0.12524	98.708
0.12473	98.817
0.12476	99.019
0.12535	99.616
0.12528	100.18
0.12583	99.113
0.12534	99.601
0.12532	99.367
0.12584	98.27
0.12582	96.623
0.12595	97.911
0.12574	99.036
0.12577	99.364
0.12638	99.205
0.1265	99.11
0.12658	97.47
0.12622	97.352
0.12598	97.303
0.1266	97.522
0.12703	96.862
0.12686	98.141
0.12646	98.541
0.12647	97.664
0.12699	97.037
0.12734	97.205
0.12732	95.576
0.12674	95.866
0.12653	96.074
0.12697	96.274
0.12766	96.183
0.12769	98.596
0.12732	99.272
0.12711	99.506
0.12785	100.46
0.1284	101.15
0.1284	99.462
0.12811	98.862
0.12778	98.807
0.12829	98.326
0.12886	97.632
0.12878	99.838
0.12891	101.46
0.12872	101.84
0.12932	102.16
0.13	102.08
0.12968	99.843
0.12964	99.112
0.12939	99.501
0.12975	100.38
0.13064	100.13
0.13023	101.95
0.13042	101.99
0.13024	100.81
0.13046	99.195
0.13107	98.918
0.13048	96.4
0.13035	94.831
0.1302	94.654
0.13056	95.094
0.13116	94.838
0.13063	97.134
0.13072	98.361
0.13065	98.713
0.13112	98.972
0.1318	100.14
0.13114	99.44
0.13136	99.693
0.13118	100.04
0.13185	100.2
0.13273	99.548
0.13172	101.43
0.13204	102.35
0.132	102.07
0.13263	102.02
0.13365	102.67
0.13259	101.38
0.13279	101.15
0.1326	100.83
0.13314	100.04
0.13422	98.506
0.13303	99.758
0.13316	100.06
0.13296	99.659
0.1335	100.1
0.13455	100.27
0.13348	98.751
0.13367	98.319
0.13318	98.211
0.13358	97.87
0.13471	96.463
0.13366	97.689
0.13405	98.707
0.13362	98.619
0.13408	98.066
0.13516	98.906
0.13385	97.646
0.13444	98.329
0.13394	99.626
0.1344	100.74
0.13582	100.35
0.13462	102.43
0.13551	103.1
0.13497	101.9
0.13524	100.9
0.13652	101.49
0.13498	100.52
0.13592	100.86
0.13553	101.66
0.13588	102.05
0.13729	100.75
0.13571	101.99
0.13656	102.05
0.13631	101.11
0.13651	100.63
0.13769	101.98
0.13606	101.2
0.13706	101.59
0.13684	102.71
0.13741	103.05
0.13872	100.9
0.13678	101.02
0.1377	100.66
0.13732	99.441
0.13765	98.153
0.13868	97.491
0.1366	95.936
0.13783	96.932
0.13734	98.053
0.13791	98.403
0.13923	96.468
0.13689	98.131
0.13815	99.619
0.13782	100.67
0.13843	101.71
0.14001	103.3
0.13789	102.45
0.13917	102.55
0.1387	102.17
0.13896	101.34
0.14071	99.663
0.13837	101.09
0.1395	101.83
0.13909	101.89
0.13956	102.19
0.14126	103.09
0.13915	101.76
0.14034	101.45
0.13968	101.82
0.14009	102.01
0.14175	100.93
0.13963	102.94
0.14113	104.2
0.14043	103.23
0.14082	101.34
0.14224	99.896
0.13971	96.495
0.1413	95.897
0.14045	96.983
0.14066	98.3
0.1424	97.425
0.13978	99.212
0.14171	101.2
0.14116	102.02
0.14153	102.22
0.14309	102.75
0.14018	100.91
0.14226	101
0.14164	101.79
0.1419	102.56
0.14371	101.16
0.14096	102.35
0.14294	103.06
0.14242	101.87
0.14265	100.73
0.14405	101.77
0.14122	101.06
0.14341	101.62
0.14288	103.16
0.14333	103.64
0.14506	102.32
0.14209	103.16
0.14418	103.04
0.14344	101.51
0.14379	100.2
0.14538	101.03
0.14227	99.798
0.14453	100.28
0.14375	101.83
0.14423	102.35
0.14612	100.62
0.14283	101.87
0.14501	102.87
0.14425	102.43
0.14453	101.86
0.1463	101.77
0.14316	99.381
0.14525	99.275
0.14445	100.42
0.14481	101.28
0.14677	100.31
0.14373	102.97
0.14587	104.66
0.14529	104.74
0.14576	103.63
0.14747	103.4
0.14434	100.45
0.14663	99.102
0.1454	99.187
0.1458	99.442
0.14749	98.679
0.14453	101.63
0.14723	104.26
0.14637	104.6
0.14674	104.76
0.14864	105.9
0.14542	104.1
0.1481	102.61
0.14689	101.34
0.14684	100.83
0.14888	99.615
0.14575	101.66
0.14848	103.56
0.14765	103.65
0.14769	103.62
0.14949	105.05
0.1463	103.42
0.14919	102.8
0.14819	103.58
0.14836	104.13
0.15001	101.86
0.14691	103.32
0.14971	104.61
0.14885	103.76
0.14911	102.16
0.15034	101.91
0.14701	99.781
0.1498	99.663
0.14888	100.9
0.1493	102.05
0.15095	100.79
0.14748	102.37
0.15034	104.28
0.14935	103.35
0.14983	103.11
0.15138	105.72
0.14813	105.57
0.1513	105.83
0.15032	106.52
0.15087	107.06
0.15296	104.67
0.14942	105.31
0.15213	105.88
0.15125	104.08
0.15134	101.68
0.15276	100.56
0.14946	97.421
0.15222	95.688
0.15098	95.732
0.15102	96.258
0.15273	95.371
0.14966	98.142
0.15249	100.83
0.15143	101.35
0.1517	102.42
0.15342	104.35
0.15027	102.66
0.15324	101.77
0.15183	102.07
0.15195	102.19
0.15372	100.77
0.15065	103.37
0.15381	105.71
0.15253	105.34
0.15273	104.37
0.15426	104.13
0.15106	101.07
0.15429	99.38
0.15283	100.25
0.15289	102.19
0.15454	102.07
0.1515	104.57
0.155	107.15
0.15409	107.26
0.15418	106.41
0.15559	107.57
0.15244	105.79
0.15571	105.11
0.15468	106.65
0.15497	107.58
0.15652	105.69
0.15336	106.44
0.15664	106.63
0.1555	104.4
0.15569	103.07
0.15665	104.45
0.15348	103.03
0.15698	102.08
0.15549	101.98
0.15586	102.02
0.15728	100.45
0.15399	102.37
0.15728	104.15
0.15606	103.42
0.15627	102.86
0.15768	104.79
0.1544	103.35
0.1575	101.93
0.15635	102.89
0.15647	103.86
0.15805	102.82
0.15496	104.83
0.15828	107.26
0.15712	106.9
0.15731	105.96
0.15854	106.1
0.15555	103.07
0.15882	100.99
0.15729	101.54
0.15745	102.36
0.1591	101.43
0.15586	102.99
0.15867	105.33
0.15791	105.27
0.15813	105.48
0.15968	107.03
0.1566	105.38
0.15944	103.86
0.15865	104.74
0.15861	105.14
0.15993	102.26
0.15702	101.71
0.15966	101.93
0.1586	100.82
0.15868	100.8
0.16012	103.52
0.15745	103.39
0.16027	103.56
0.15924	105.3
0.15948	106.24
0.16096	104.42
0.15832	105.3
0.16113	107.06
0.16011	106.27
0.16021	105.82
0.16134	106.94
0.15872	105.17
0.16181	103.79
0.16056	104.58
0.16045	105.08
0.16171	103.88
0.15918	104.86
0.1623	106.11
0.16123	104.49
0.16097	103.05
0.16222	104.19
0.15938	103.33
0.16261	103.06
0.16166	104.55
0.1615	105.6
0.16284	104.64
0.16034	105.82
0.16324	108.37
0.16256	108.48
0.16258	108.07
0.16331	108.93
0.161	107.66
0.1641	106.06
0.16311	106.45
0.16329	106.81
0.16396	104.6
0.16158	103.94
0.1645	104.97
0.16347	104.58
0.1636	104.33
0.16458	105.83
0.16196	104.64
0.16477	102.9
0.16368	103.2
0.16382	103.46
0.1648	102.04
0.16225	102.42
0.16494	103.99
0.16399	104.02
0.16416	104.79
0.165	106.49
0.16291	105.73
0.16575	104.51
0.16468	105.36
0.16468	106.3
0.16582	105.31
0.16374	105.65
0.16616	106.46
0.16503	105.67
0.16515	105.58
0.16633	107.05
0.16432	107.15
0.16717	107.09
0.16602	108.5
0.16615	108.6
0.16686	106.9
0.1651	107.12
0.1681	108.53
0.16685	107.92
0.16675	106.84
0.16744	106.44
0.16548	103.8
0.16827	101.16
0.16695	101.15
0.16662	101.86
0.16763	102.1
0.16574	103.44
0.16846	105.92
0.16764	106.52
0.16748	106.69
0.16795	107.05
0.16629	105.84
0.16906	104.36
0.16806	104.27
0.16774	104.3
0.16803	103.79
0.1666	104.83
0.1695	107.22
0.16866	107.09
0.16867	107.06
0.16922	107.91
0.16747	108.19
0.17006	107.32
0.16917	108.12
0.16952	108.54
0.17029	107.83
0.1684	107.2
0.17089	107.95
0.16982	106.7
0.16992	105.11
0.17014	104.23
0.16836	102.64
0.17091	100.62
0.16981	101.59
0.16978	102.71
0.17022	103.6
0.16888	104.61
0.17135	107.19
0.17045	107.43
0.17037	106.8
0.1713	106.43
0.16977	106.31
0.17205	105.56
0.17103	106.69
0.17105	107.66
0.17207	107.56
0.17073	107.62
0.17293	110.1
0.17198	110.42
0.17216	109.78
0.1724	109.2
0.17145	108.44
0.17384	106.41
0.17248	105.79
0.17231	105.38
0.17285	104.82
0.1716	104.17
0.17392	105.4
0.1728	105.59
0.17266	105.45
0.1735	105.35
0.17208	105.26
0.17425	103.63
0.17314	103.53
0.17283	103.72
0.1731	104.4
0.17228	105.21
0.17469	108.12
0.17392	108.99
0.17378	109.04
0.17396	109.26
0.17337	110.34
0.1757	109.85
0.17508	110.09
0.17495	109.78
0.17554	108.94
0.17455	107.74
0.17641	107.71
0.17538	106.13
0.17524	104.85
0.17535	104.58
0.17444	105.42
0.1765	105.19
0.17547	105.97
0.17558	106.6
0.17575	106.77
0.17514	106.37
0.17698	107.29
0.176	105.89
0.17595	103.58
0.1764	101.5
0.17528	101.44
0.17694	101.98
0.17609	104.51
0.17609	106.77
0.1771	107.61
0.17619	106.32
0.17759	107.66
0.17681	108.2
0.17673	108.03
0.17716	107.59
0.17664	107.96
0.17831	106.99
0.17733	107.55
0.17735	107.38
0.17762	106.9
0.17728	106.45
0.17873	108.67
0.17784	109.08
0.17791	108.8
0.1787	108.47
0.1781	108.62
0.17965	107.76
0.17857	108.34
0.17845	108.87
0.17894	109.26
0.17861	108.78
0.18023	110.33
0.17933	109.88
0.179	108.53
0.17948	107.47
0.17913	106.6
0.18056	104.91
0.1796	104.49
0.17915	104.05
0.17954	103.98
0.17923	103.5
0.18048	105.47
0.17991	105.95
0.17975	105.48
0.18014	104.82
0.1797	105.04
0.18083	104.75
0.18012	105.41
0.18	105.9
0.18021	106.26
0.18015	106.17
0.18131	108.14
0.18062	108.65
0.18077	108.28
0.18112	107.5
0.18064	107.93
0.18186	107.06
0.1811	107.68
0.18116	108.33
0.18183	108.77
0.18158	108.09
0.18248	109.31
0.18178	108.75
0.18177	108.33
0.18252	108.71
0.1823	109.1
0.183	108.07
0.18238	108.26
0.18214	108.76
0.18293	109.38
0.18312	109.36
0.18367	110.56
0.18321	110.9
0.18316	110.31
0.18392	109.81
0.184	109.88
0.18453	108.81
0.1837	107.96
0.18352	107.69
0.18402	107.59
0.18435	107.28
0.18499	109.46
0.18416	109.89
0.18409	109.26
0.18465	107.67
0.18489	106.93
0.18542	105.07
0.18463	105.25
0.18424	105.81
0.18478	106
0.18496	105.63
0.18547	107.88
0.18509	109.28
0.18491	110.09
0.18564	110.5
0.186	111.04
0.18657	110.51
0.18624	110.46
0.1859	110.6
0.18632	110.63
0.18688	109.79
0.18715	110.97
0.18693	111.13
0.18675	110.48
0.18713	109.96
0.18749	109.59
0.18757	107.89
0.1874	108.17
0.18738	109.48
0.18767	110.54
0.18824	110.4
0.18843	112.68
0.18829	112.99
0.18838	111.33
0.18891	110.15
0.18904	109.6
0.18896	108
0.18862	107.53
0.18848	106.75
0.18887	104.81
0.18915	101.87
0.18862	101.81
0.18842	101.86
0.18834	101.6
0.18893	101.68
0.1894	103.21
0.18892	104.04
0.18891	106.17
0.1888	108.23
0.18955	109.45
0.19041	109.54
0.18986	111.41
0.18995	112.23
0.18987	111.91
0.19042	111.39
0.19134	111.3
0.19075	109.29
0.19055	109.41
0.19049	110.25
0.19104	110.35
0.19201	108.25
0.19124	108.91
0.19115	109.23
0.19089	108.42
0.19133	107.23
0.19219	107.17
0.19156	105.46
0.19158	105.11
0.19096	105.62
0.19145	105.76
0.19236	104.91
0.1916	106.25
0.19179	106.59
0.19138	106.54
0.19179	107.04
0.19282	108.7
0.19205	109.06
0.19268	110.38
0.19239	111.58
0.19278	112.4
0.19411	111.83
0.19323	112.74
0.19364	112.82
0.19362	112.33
0.19395	112.18
0.19504	113.04
0.19406	111.9
0.19453	111.44
0.19435	111.12
0.1946	110.3
0.19557	108.29
0.19433	108.4
0.19475	108.52
0.19455	107.61
0.19496	106.63
0.19583	106.39
0.19434	104.53
0.19479	104.04
0.19437	104.42
0.19497	104.64
0.19603	103.31
0.1944	105.19
0.19508	106.96
0.19479	106.86
0.19512	105.98
0.19629	106.27
0.19455	104.74
0.19515	104.78
0.19476	106.01
0.19536	107.07
0.19698	107.27
0.19523	109.38
0.19583	110.32
0.19561	109.43
0.19596	108.06
0.19743	108.31
0.19554	107.07
0.19639	107.71
0.19599	109.87
0.19661	111.15
0.1982	109.89
0.19658	110.64
0.19734	111
0.19691	110.5
0.1974	110.26
0.19876	111.35
0.19705	110.42
0.19807	109.85
0.19746	109.49
0.19771	109.12
0.19924	108.07
0.19738	109.9
0.19867	111.35
0.19816	111.1
0.19835	110.65
0.19983	111.19
0.19759	109.27
0.19899	108.28
0.19852	108.46
0.19856	108.42
0.2001	106.83
0.19795	108.01
0.19941	109.16
0.19906	109.01
0.19929	109.55
0.20068	111.3
0.1985	110.78
0.20004	110.93
0.1997	111.77
0.19996	111.99
0.20144	110.03
0.19911	111.3
0.20069	113.01
0.2006	113.37
0.20113	112.98
0.20254	112.44
0.19978	108.53
0.20127	105.94
0.20058	105.35
0.201	106.36
0.20276	107.22
0.20004	109.61
0.20171	110.82
0.20126	110.59
0.20178	110.98
0.20356	113.04
0.20085	112.13
0.20251	111.47
0.20202	111.34
0.20231	110.74
0.20406	108.32
0.20123	108.54
0.20268	108.89
0.2021	107.81
0.20221	105.24
0.20397	104.98
0.20122	103.76
0.20286	104.19
0.20224	106.12
0.20263	107.99
0.20445	108.04
0.20189	110.41
0.20382	111.54
0.20308	110.76
0.20332	109.84
0.20497	110.98
0.20222	110.09
0.20441	110.08
0.20367	110.9
0.20387	111.06
0.20564	108.45
0.20269	109.31
0.20476	110.58
0.20422	111.15
0.20431	111.89
0.20619	113.97
0.20325	112.63
0.20559	111.55
0.20499	111.37
0.2051	111.45
0.20685	109.57
0.20388	110.58
0.20609	111.07
0.20551	110.05
0.2057	109.4
0.20722	110.93
0.20432	110.07
0.20654	109.84
0.20591	110.87
0.20616	111.14
0.20779	108.84
0.2047	109.44
0.20689	109.59
0.20622	108.81
0.20658	109.01
0.20823	110.87
0.205	110.33
0.20758	110.63
0.20686	111.83
0.20717	112.15
0.20907	110.32
0.20574	111.25
0.20821	112.02
0.20749	110.87
0.20778	110.63
0.2097	112.94
0.20658	112.51
0.20904	112.08
0.20822	112.38
0.20827	112.16
0.2102	109.33
0.20696	109.93
0.20927	111.35
0.2086	110.99
0.20884	110.94
0.21061	112.58
0.20761	111.37
0.2103	110.99
0.20928	111.62
0.20941	111.09
0.21109	108.42
0.20799	108.68
0.21062	109.01
0.2096	108.6
0.20975	109.26
0.21143	111.38
0.20825	110.68
0.21126	110.12
0.2102	109.95
0.21012	109.58
0.21185	107.43
0.20905	107.92
0.21085	109.07
0.21042	109.23
0.21055	109.66
0.21222	111.51
0.20954	111.11
0.2118	110.2
0.211	110.58
0.21107	110.72
0.21278	108.47
0.20991	108.48
0.21205	109.15
0.21139	108.67
0.21134	108.86
0.21311	111.02
0.21021	111.19
0.21275	111.04
0.21212	111.15
0.21183	110.82
0.21351	108.95
0.21074	110.76
0.2132	113.5
0.21301	113.84
0.21282	113.71
0.21435	115.14
0.21165	113.42
0.21411	111.94
0.21375	112.43
0.21375	113.07
0.21528	111.46
0.21239	112.14
0.21475	112.94
0.21437	111.53
0.21436	110.7
0.21557	112.09
0.21262	111.34
0.21527	111.39
0.21468	112.26
0.21483	112.78
0.21628	110.47
0.2132	110.72
0.21582	112.11
0.21534	112.08
0.21549	112.28
0.21696	113.48
0.21378	111.08
0.21622	108.96
0.21553	108.56
0.21542	108.43
0.21719	106.94
0.2141	108.88
0.21655	111.55
0.21616	111.8
0.21606	111.22
0.21761	112.66
0.21475	111.5
0.21725	109.51
0.21636	108.63
0.21614	108.01
0.21763	106.05
0.21493	106.93
0.2174	109.56
0.21666	110.56
0.21658	110.52
0.21805	112.53
0.21544	111.92
0.21821	111.48
0.21735	112.35
0.21725	112.75
0.21864	111.12
0.21608	112.23
0.21881	114.24
0.21815	113.49
0.21793	111.91
0.21933	112.65
0.21663	112.05
0.21966	111.66
0.21897	112.84
0.21863	113.05
0.21997	110.65
0.21723	111.13
0.22004	112.85
0.21945	112.3
0.21931	112.34
0.22054	114.4
0.21791	113.91
0.22065	112.67
0.22022	113.08
0.2201	112.71
0.22099	110.25
0.21847	110.71
0.22119	112.47
0.22063	112.18
0.22063	112.12
0.22158	114.03
0.21894	113.18
0.22186	111.63
0.22114	111.9
0.2211	111.85
0.22239	110.03
0.21957	110
0.22214	110.77
0.22143	110.48
0.22142	110.91
0.22257	112.93
0.21998	112.25
0.22266	111.51
0.22199	112.08
0.22185	111.95
0.22298	110.11
0.22071	110.4
0.22327	112.3
0.22262	112.46
0.22249	112.66
